MUNICIPIO;NR SEAB;CULTURA;UNIDADE;AREA (HA);PRODUCAO;ABATE;VALOR (R$)
JAGUARIAIVA;Ponta Grossa;NOVILHAS;CAB;;;1994;2887431,64
JAGUARIAIVA;Ponta Grossa;OVINOS (PARA CORTE);KG;;2853;91;22786,4
JAGUARIAIVA;Ponta Grossa;OVINOS < 6 MESES;KG;;;210;34965
JAGUARIAIVA;Ponta Grossa;PASTAGENS E FORRAGENS;;21160;;;0
JAGUARIAIVA;Ponta Grossa;PINHAO;KG;0;2000;;4560
JAGUARIAIVA;Ponta Grossa;PROPOLIS;KG;;600;;29208
JAGUARIAIVA;Ponta Grossa;REPOLHO;TON;2;36;;12368,52
JAGUARIAIVA;Ponta Grossa;SALSA (SALSINHA);TON;1;8;;37600
JAGUARIAIVA;Ponta Grossa;SEMENTE DE AVEIA PRETA;TON;;65;;967,2
JAGUARIAIVA;Ponta Grossa;SEMENTE DE SOJA;TON;0;2200;;110330
JAGUARIAIVA;Ponta Grossa;SEMENTE DE TRIGO;TON;;500;;31140
JAGUARIAIVA;Ponta Grossa;SILAGEM DE MILHO E/OU SORGO;TON;135;8000;;1066640
JAGUARIAIVA;Ponta Grossa;SILAGEM OUTRAS (SECA);TON;125;1000;;110320
JAGUARIAIVA;Ponta Grossa;SOJA SAFRA NORMAL;TON;15500;57350;;57110850,5
JAGUARIAIVA;Ponta Grossa;SOJA SAFRINHA;TON;200;560;;565784,8
JAGUARIAIVA;Ponta Grossa;SUINO FEMEA P/ REPRODUCAO;CAB;;;62961;40297558,44
JAGUARIAIVA;Ponta Grossa;SUINO MACHO P/ REPRODUCAO;CAB;;;1264;2971524,96
JAGUARIAIVA;Ponta Grossa;SUINOS - LEITOES P/ CORTE;KG;;;2000;222080
JAGUARIAIVA;Ponta Grossa;SUINOS < 2 MESES (leitao p/recria);UNI;;;80113;9821853,8
JAGUARIAIVA;Ponta Grossa;SUINOS-RACA (para abate);KG;;70000;68520;23879220
JAGUARIAIVA;Ponta Grossa;TILAPIA;KG;;;4100;16277
JAGUARIAIVA;Ponta Grossa;TOMATE RISCO;TON;1;50;;89913
JAGUARIAIVA;Ponta Grossa;TOURO PC (COM REGISTRO);CAB;;;8;45283,28
JAGUARIAIVA;Ponta Grossa;TOURO PO (REPROD. P/GADO DE LEITE);CAB;;;4;30149,32
JAGUARIAIVA;Ponta Grossa;TOUROS;CAB;;;10;32538,8
JAGUARIAIVA;Ponta Grossa;TRIGO;TON;7500;23205;;14452770,15
JAGUARIAIVA;Ponta Grossa;TRIGUILHO;TON;;2295;;583320,15
JAGUARIAIVA;Ponta Grossa;TRITICALE;TON;30;87;;29754
JAGUARIAIVA;Ponta Grossa;VACA (PARA CORTE);KG;;;1397;2747619,6
JAGUARIAIVA;Ponta Grossa;VACA (PARA CRIA);CAB;;;16;36566,08
JAGUARIAIVA;Ponta Grossa;VITELO;KG;;;250;6125
JANDAIA DO SUL;Apucarana;ABOBORA (seca/madura);TON;3;40,5;;33615
JANDAIA DO SUL;Apucarana;ABOBRINHA VERDE;TON;3;60;;57000
JANDAIA DO SUL;Apucarana;ALFACE;TON;8;104;;111626,32
JANDAIA DO SUL;Apucarana;ALHO;TON;1;3;;24550,8
JANDAIA DO SUL;Apucarana;AMENDOIM SAFRA DAS AGUAS;TON;5;12,5;;20430
JANDAIA DO SUL;Apucarana;ARROZ SEQUEIRO;TON;10;17;;14390,5
JANDAIA DO SUL;Apucarana;BANANA;TON;12;168;;87131,52
JANDAIA DO SUL;Apucarana;BERINJELA;TON;1;18;;23220
JANDAIA DO SUL;Apucarana;BETERRABA;TON;3;40;;38052
JANDAIA DO SUL;Apucarana;BEZERRAS;CAB;;;570;600124,5
JANDAIA DO SUL;Apucarana;BEZERROS;CAB;;;1456;1806983,36
JANDAIA DO SUL;Apucarana;BICHO DA SEDA (CASULO);TON;2;0,27;;4301,1
JANDAIA DO SUL;Apucarana;BOVINOS (BOI GORDO);KG;;9928;1322;3303149,2
JANDAIA DO SUL;Apucarana;BUBALINOS (PARA CORTE);KG;;78;35;80171
JANDAIA DO SUL;Apucarana;CAFE;TON;450;615,15;;3906202,5
JANDAIA DO SUL;Apucarana;CAMA DE AVIARIO;TON;;14680;;1153554,4
JANDAIA DO SUL;Apucarana;CANA-DE-ACUCAR;TON;1964;181571,81;;10137154,15
JANDAIA DO SUL;Apucarana;CAPRINOS (PARA CORTE);KG;;100;30;5764,5
JANDAIA DO SUL;Apucarana;CENOURA;TON;5;78,25;;90668,28
JANDAIA DO SUL;Apucarana;CHUCHU;TON;0,6;18;;15700,86
JANDAIA DO SUL;Apucarana;COUVE CHINESA;TON;1,2;22;;13420
JANDAIA DO SUL;Apucarana;COUVE-FLOR;TON;2;24;;101760
JANDAIA DO SUL;Apucarana;EQUINOS (PARA CORTE);KG;;680;204;30273,6
JANDAIA DO SUL;Apucarana;ESTERCO DE POEDEIRA;TON;;90;;9520,2
JANDAIA DO SUL;Apucarana;ESTERCO DE SUINOS/BOVINOS;TON;;970;;42621,8
JANDAIA DO SUL;Apucarana;FEIJAO SAFRA DA SECA;TON;10;11;;19855
JANDAIA DO SUL;Apucarana;FEIJAO SAFRA DAS AGUAS;TON;50;43;;93030,5
JANDAIA DO SUL;Apucarana;FRANGO DE CORTE (AVES DE CORTE);KG;;1609520;9657118;76962401,9
JANDAIA DO SUL;Apucarana;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);KG;;4100;2460;43911
JANDAIA DO SUL;Apucarana;GALINHA POSTURA DESCARTE (AVES POSTURA PESO VIVO);KG;;6800;4080;7784,64
JANDAIA DO SUL;Apucarana;GARROTES;CAB;;;1463;2369489,43
JANDAIA DO SUL;Apucarana;JILO;TON;0,8;13,6;;26384
JANDAIA DO SUL;Apucarana;LARANJA;TON;8;76;;25995,04
JANDAIA DO SUL;Apucarana;LEITE;MLT;;699;;650070
JANDAIA DO SUL;Apucarana;MADEIRAS - EM TORA P/OUTRAS FINALIDADES;M3;;800;;39288
JANDAIA DO SUL;Apucarana;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;M3;220;;;0
JANDAIA DO SUL;Apucarana;MADEIRAS - LENHA;M3;;23000;;701500
JANDAIA DO SUL;Apucarana;MANDIOCA CONSUMO (HUMANO);TON;6;102;;88740
JANDAIA DO SUL;Apucarana;MANDIOCA INDUSTRIA;TON;36;684;;120144,6
JANDAIA DO SUL;Apucarana;MATA NATIVA;;1598;;;0
JANDAIA DO SUL;Apucarana;MEL;KG;;420;;3805,2
JANDAIA DO SUL;Apucarana;MILHO SAFRA NORMAL;TON;80;592;;207596,64
JANDAIA DO SUL;Apucarana;MILHO SAFRINHA;TON;340;1632;;673738,56
JANDAIA DO SUL;Apucarana;MUDA DE ARVORES PARA ARBORIZACAO;UNI;;250;;4302,5
JANDAIA DO SUL;Apucarana;MUDAS DE ESSENCIAS FLORESTAIS NATIVAS;UNI;;500;;270
JANDAIA DO SUL;Apucarana;NOVILHAS;CAB;;;893;1293117,58
JANDAIA DO SUL;Apucarana;OVINOS (PARA CORTE);KG;;980;294;55213,2
JANDAIA DO SUL;Apucarana;OVOS DE GALINHA (PARA CONSUMO);DZ;;39984;;78368,64
JANDAIA DO SUL;Apucarana;PASTAGENS E FORRAGENS;;4200;;;0
JANDAIA DO SUL;Apucarana;PEPINO;TON;6;99;;137889,18
JANDAIA DO SUL;Apucarana;PIMENTAO;TON;2;24;;34689,12
JANDAIA DO SUL;Apucarana;QUIABO;TON;3;20,25;;41917,5
JANDAIA DO SUL;Apucarana;RABANETE;TON;1;15;;24600
JANDAIA DO SUL;Apucarana;REPOLHO;TON;12;312;;107193,84
JANDAIA DO SUL;Apucarana;SEMENTE DE TRIGO;TON;;650;;40482
JANDAIA DO SUL;Apucarana;SILAGEM DE MILHO E/OU SORGO;TON;40;3200;;426656
JANDAIA DO SUL;Apucarana;SOJA SAFRA NORMAL;TON;3800;12920;;12866123,6
JANDAIA DO SUL;Apucarana;SUINOS-RACA (para abate);KG;;1024;1579;336642,8
JANDAIA DO SUL;Apucarana;TOMATE RISCO;TON;1;45;;80921,7
JANDAIA DO SUL;Apucarana;TOMATE SAFRAO;TON;2;90;;208448,1
JANDAIA DO SUL;Apucarana;TRIGO;TON;3100;6952;;4329914,16
JANDAIA DO SUL;Apucarana;TRIGUILHO;TON;;178;;45242,26
JANDAIA DO SUL;Apucarana;UVA DE MESA;TON;71;1704;;6492240
JANDAIA DO SUL;Apucarana;UVA VINIFERA;TON;2;16;;38177,6
JANDAIA DO SUL;Apucarana;VACA (PARA CORTE);KG;;;496;931190,4
JANDAIA DO SUL;Apucarana;VACA (PARA CRIA);CAB;;;539;1231819,82
JANIOPOLIS;Campo Mourão;ABACATE;TON;0,5;8;;12452
JANIOPOLIS;Campo Mourão;ALFACE;TON;2;24;;25759,92
JANIOPOLIS;Campo Mourão;ALHO;TON;2;6;;49101,6
JANIOPOLIS;Campo Mourão;AMENDOIM SAFRA DAS AGUAS;TON;1;2;;3268,8
JANIOPOLIS;Campo Mourão;AVEIA BRANCA;TON;1000;1300;;333879
JANIOPOLIS;Campo Mourão;AVEIA PRETA (GRAO);TON;2000;1500;;446505
JANIOPOLIS;Campo Mourão;BANANA;TON;2;21;;10891,44
JANIOPOLIS;Campo Mourão;BATATA DOCE;TON;3;60;;66000
JANIOPOLIS;Campo Mourão;BEZERRAS;CAB;;;329;346387,65
JANIOPOLIS;Campo Mourão;BEZERROS;CAB;;;729;904732,74
JANIOPOLIS;Campo Mourão;BICHO DA SEDA (CASULO);TON;4;2,27;;36161,1
JANIOPOLIS;Campo Mourão;BOVINOS (BOI GORDO);KG;;18110;1338;3471708,6
JANIOPOLIS;Campo Mourão;BUBALINOS (PARA CORTE);KG;;112;;0
JANIOPOLIS;Campo Mourão;CAFE;TON;10;9;;57150
JANIOPOLIS;Campo Mourão;CAMA DE AVIARIO;TON;;20;;1571,6
JANIOPOLIS;Campo Mourão;CAPRINOS (PARA CORTE);KG;;180;100;15372
JANIOPOLIS;Campo Mourão;CEBOLINHA (cheiro verde);TON;0,5;7;;23170
JANIOPOLIS;Campo Mourão;CENOURA;TON;1;15;;17380,5
JANIOPOLIS;Campo Mourão;COUVE-FLOR;TON;1;10;;42400
JANIOPOLIS;Campo Mourão;EQUINOS (PARA CORTE);KG;;600;;0
JANIOPOLIS;Campo Mourão;EQUINOS > 1 ANO (PARA TRABALHO);UNI;;;2;3131,9
JANIOPOLIS;Campo Mourão;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);CAB;;;11;62885,79
JANIOPOLIS;Campo Mourão;ESTERCO DE SUINOS/BOVINOS;TON;;2170;;95349,8
JANIOPOLIS;Campo Mourão;FEIJAO SAFRA DAS AGUAS;TON;50;50;;108175
JANIOPOLIS;Campo Mourão;FUMO;TON;40;100;;670100
JANIOPOLIS;Campo Mourão;GALINHA / FRANGO SEMI-CAIPIRA;KG;;3000;8000;101568
JANIOPOLIS;Campo Mourão;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);KG;;2000;4000;59976
JANIOPOLIS;Campo Mourão;GARROTES;CAB;;;1381;2236681,41
JANIOPOLIS;Campo Mourão;LARANJA;TON;0,5;8;;2736,32
JANIOPOLIS;Campo Mourão;LEITE;MLT;;5605;;5212650
JANIOPOLIS;Campo Mourão;LIMAO;TON;0,5;8;;13440
JANIOPOLIS;Campo Mourão;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;M3;850;110;;9867
JANIOPOLIS;Campo Mourão;MADEIRAS - LENHA;M3;0;8600;;262300
JANIOPOLIS;Campo Mourão;MANDIOCA INDUSTRIA;TON;1000;16500;;2898225
JANIOPOLIS;Campo Mourão;MATA NATIVA;;870;;;0
JANIOPOLIS;Campo Mourão;MEL;KG;;7000;;63420
JANIOPOLIS;Campo Mourão;MELANCIA;TON;10;220;;154000
JANIOPOLIS;Campo Mourão;MILHO SAFRA NORMAL;TON;70;658;;230740,86
JANIOPOLIS;Campo Mourão;MILHO SAFRINHA;TON;12000;50400;;20806632
JANIOPOLIS;Campo Mourão;MILHO VERDE (espiga);UNI;5;250000;;162500
JANIOPOLIS;Campo Mourão;NOVILHAS;CAB;;;946;1369864,76
JANIOPOLIS;Campo Mourão;OVINOS (PARA CORTE);KG;;800;300;56340
JANIOPOLIS;Campo Mourão;OVOS DE GALINHA (PARA CONSUMO);DZ;;30000;;58800
JANIOPOLIS;Campo Mourão;PASTAGENS E FORRAGENS;;7000;;;0
JANIOPOLIS;Campo Mourão;PEPINO;TON;0,5;12;;16713,84
JANIOPOLIS;Campo Mourão;QUIABO;TON;1;18;;37260
JANIOPOLIS;Campo Mourão;REPOLHO;TON;2;40;;13742,8
JANIOPOLIS;Campo Mourão;SEMENTE DE AVEIA PRETA;TON;0;117;;1740,96
JANIOPOLIS;Campo Mourão;SEMENTE DE TRIGO;TON;;122;;7598,16
JANIOPOLIS;Campo Mourão;SILAGEM DE MILHO E/OU SORGO;TON;80;8000;;1066640
JANIOPOLIS;Campo Mourão;SOJA SAFRA NORMAL;TON;21500;72025;;71724655,75
JANIOPOLIS;Campo Mourão;SOJA SAFRINHA;TON;400;600;;606198
JANIOPOLIS;Campo Mourão;SUINOS-RACA (para abate);KG;;850;250;61500
JANIOPOLIS;Campo Mourão;TILAPIA;KG;;;8000;31760
JANIOPOLIS;Campo Mourão;TOMATE SAFRAO;TON;0,5;10;;23160,9
JANIOPOLIS;Campo Mourão;TRIGO;TON;4200;8190;;5100977,7
JANIOPOLIS;Campo Mourão;VACA (PARA CORTE);KG;;;949;1654391,7
JANIOPOLIS;Campo Mourão;VACA (PARA CRIA);CAB;;;293;669616,34
JANIOPOLIS;Campo Mourão;VASSOURA (SECA C/SEMENTE);TON;120;330;;1254000
JAPIRA;Jacarezinho;ABACATE;TON;2;80;;124520
JAPIRA;Jacarezinho;ABOBORA (seca/madura);TON;10;200;;166000
JAPIRA;Jacarezinho;ABOBORA-TETSUKABUTO (KABOTIA);TON;7;60;;50400
JAPIRA;Jacarezinho;ABOBRINHA VERDE;TON;10;75;;71250
JAPIRA;Jacarezinho;ALFACE;TON;6;50;;53666,5
JAPIRA;Jacarezinho;ALHO;TON;2;14;;114570,4
JAPIRA;Jacarezinho;ALMEIRAO;TON;4;35;;74550
JAPIRA;Jacarezinho;AMENDOIM SAFRA DAS AGUAS;TON;4;7,2;;11767,68
JAPIRA;Jacarezinho;ARROZ SEQUEIRO;TON;100;200;;169300
JAPIRA;Jacarezinho;BAGRE;KG;;0;5000;21550
JAPIRA;Jacarezinho;BANANA;TON;25;460;;238574,4
JAPIRA;Jacarezinho;BATATA DOCE;TON;10;150;;165000
JAPIRA;Jacarezinho;BETERRABA;TON;10;240;;228312
JAPIRA;Jacarezinho;BEZERRAS;CAB;;;1094;1151817,9
JAPIRA;Jacarezinho;BEZERROS;CAB;;;1704;2114766,24
JAPIRA;Jacarezinho;BICHO DA SEDA (CASULO);TON;3;1,25;;19912,5
JAPIRA;Jacarezinho;BOVINOS (BOI GORDO);KG;;14430;942;2091155,22
JAPIRA;Jacarezinho;BROCOLOS;TON;3;30;;48900
JAPIRA;Jacarezinho;CAFE;TON;1200;2667,6;;16939260
JAPIRA;Jacarezinho;CAMA DE AVIARIO;TON;;17430;;1369649,4
JAPIRA;Jacarezinho;CANA-DE-ACUCAR;TON;200;10000;;558300
JAPIRA;Jacarezinho;CAPINEIRAS (forragem verde p/alimentação animal);TON;300;15000;;739500
JAPIRA;Jacarezinho;CAPRINOS (PARA CORTE);KG;;300;165;42273
JAPIRA;Jacarezinho;CAQUI;TON;3;30;;42375
JAPIRA;Jacarezinho;CARPA;KG;;;35000;161000
JAPIRA;Jacarezinho;CEBOLINHA (cheiro verde);TON;6;50;;165500
JAPIRA;Jacarezinho;COUVE;TON;8;60;;105000
JAPIRA;Jacarezinho;COUVE-FLOR;TON;6;55;;233200
JAPIRA;Jacarezinho;EQUINOS (PARA CORTE);KG;;180;;0
JAPIRA;Jacarezinho;EQUINOS > 1 ANO (PARA TRABALHO);UNI;;;26;40714,7
JAPIRA;Jacarezinho;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);CAB;;;19;108620,91
JAPIRA;Jacarezinho;ERVILHA;TON;6;9;;46800
JAPIRA;Jacarezinho;ESCAROLA/CHICORIA;TON;2;30;;32400
JAPIRA;Jacarezinho;ESTERCO DE POEDEIRA;TON;;240;;25387,2
JAPIRA;Jacarezinho;ESTERCO DE SUINOS/BOVINOS;TON;;6580;;289125,2
JAPIRA;Jacarezinho;FEIJAO SAFRA DA SECA;TON;300;270;;487350
JAPIRA;Jacarezinho;FEIJAO SAFRA DAS AGUAS;TON;800;720;;1557720
JAPIRA;Jacarezinho;FEIJAO-VAGEM;TON;4;40;;74400
JAPIRA;Jacarezinho;FIGO;TON;1;10;;61400
JAPIRA;Jacarezinho;FRANGO DE CORTE (AVES DE CORTE);KG;;1910116;15068328;69773892,8
JAPIRA;Jacarezinho;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);KG;;25000;18000;385560
JAPIRA;Jacarezinho;GALINHA POSTURA DESCARTE (AVES POSTURA PESO VIVO);KG;;17000;10200;18921
JAPIRA;Jacarezinho;GARROTES;CAB;;;5112;8279446,32
JAPIRA;Jacarezinho;GOIABA;TON;10;150;;322500
JAPIRA;Jacarezinho;JABUTICABA;TON;2;40;;65600
JAPIRA;Jacarezinho;LA;KG;;1500;;4395
JAPIRA;Jacarezinho;LARANJA;TON;15;200;;68408
JAPIRA;Jacarezinho;LEITE;MLT;;3148;;2927640
JAPIRA;Jacarezinho;LIMAO;TON;8;180;;302400
JAPIRA;Jacarezinho;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;M3;140;5000;;448500
JAPIRA;Jacarezinho;MADEIRAS - LENHA;M3;;20000;;610000
JAPIRA;Jacarezinho;MAMAO;TON;7;140;;142800
JAPIRA;Jacarezinho;MANDIOCA CONSUMO (HUMANO);TON;20;440;;382800
JAPIRA;Jacarezinho;MANGA;TON;8;150;;273030
JAPIRA;Jacarezinho;MARACUJA;TON;15;150;;316500
JAPIRA;Jacarezinho;MARRECO (PARA CORTE);KG;;570;190;1710
JAPIRA;Jacarezinho;MEL;KG;;1500;;13590
JAPIRA;Jacarezinho;MELANCIA;TON;10;280;;196000
JAPIRA;Jacarezinho;MILHO SAFRA NORMAL;TON;1300;5460;;1914658,2
JAPIRA;Jacarezinho;MILHO SAFRINHA;TON;2000;10400;;4293432
JAPIRA;Jacarezinho;MILHO VERDE (espiga);UNI;10;500000;;325000
JAPIRA;Jacarezinho;MILHO-PIPOCA;TON;10;15;;15127,5
JAPIRA;Jacarezinho;MORANGA;TON;5;120;;66000
JAPIRA;Jacarezinho;MORANGO (moranguinho);TON;15;645;;4677024
JAPIRA;Jacarezinho;MUARES;CAB;;;50;92892
JAPIRA;Jacarezinho;MUDA DE CAFE;UNI;;200000;;92000
JAPIRA;Jacarezinho;MUDA DE VIDEIRA;UNI;;30000;;356400
JAPIRA;Jacarezinho;MUDAS DE EUCALIPTO;UNI;;5000;;1400
JAPIRA;Jacarezinho;NECTARINA;TON;0,5;4;;8440
JAPIRA;Jacarezinho;NOVILHAS;CAB;;;3919;5674947,14
JAPIRA;Jacarezinho;OVINOS (PARA CORTE);KG;;850;550;172150
JAPIRA;Jacarezinho;OVOS DE GALINHA (PARA CONSUMO);DZ;;255000;;499800
JAPIRA;Jacarezinho;PACU;KG;;;50000;275500
JAPIRA;Jacarezinho;PASTAGENS E FORRAGENS;;5462;;;0
JAPIRA;Jacarezinho;PEPINO;TON;5;100;;139282
JAPIRA;Jacarezinho;PERA;TON;0,5;10;;15400
JAPIRA;Jacarezinho;PERU (PARA CORTE);KG;;38;20;185,5
JAPIRA;Jacarezinho;PESCADO DE AGUA DOCE (DE CAPTURA);KG;;;2000;11880
JAPIRA;Jacarezinho;PESSEGO;TON;1;5;;10050
JAPIRA;Jacarezinho;PIAUCU;KG;;;12000;69360
JAPIRA;Jacarezinho;PIMENTA;TON;3;28;;105560
JAPIRA;Jacarezinho;PIMENTAO;TON;6;50;;72269
JAPIRA;Jacarezinho;PROPOLIS;KG;;250;;12170
JAPIRA;Jacarezinho;RABANETE;TON;3;60;;98400
JAPIRA;Jacarezinho;REPOLHO;TON;5;150;;51535,5
JAPIRA;Jacarezinho;RUCULA;TON;3;25;;58500
JAPIRA;Jacarezinho;SALSA (SALSINHA);TON;3;40;;188000
JAPIRA;Jacarezinho;SALSAO;TON;1;20;;26400
JAPIRA;Jacarezinho;SEMENTE DE SOJA;TON;;4167;;208975,05
JAPIRA;Jacarezinho;SILAGEM DE MILHO E/OU SORGO;TON;200;10000;;1333300
JAPIRA;Jacarezinho;SOJA SAFRA NORMAL;TON;4500;15619,5;;15554366,69
JAPIRA;Jacarezinho;SUINOS - LEITOES P/ CORTE;KG;;;1000;104100
JAPIRA;Jacarezinho;SUINOS-RACA (para abate);KG;;6800;4900;1305850
JAPIRA;Jacarezinho;TAMBACU;KG;;;5000;31550
JAPIRA;Jacarezinho;TANGERINA MONTENEGRINA;TON;1;15;;17250
JAPIRA;Jacarezinho;TANGERINA MURCOTE;TON;3;100;;84000
JAPIRA;Jacarezinho;TANGERINA PONKAN;TON;5;150;;85500
JAPIRA;Jacarezinho;TILAPIA;KG;;;40000;158800
JAPIRA;Jacarezinho;TOMATE RISCO;TON;1;70;;125878,2
JAPIRA;Jacarezinho;TOMATE SAFRAO;TON;1;70;;162126,3
JAPIRA;Jacarezinho;TOUROS;CAB;;;2;6507,76
JAPIRA;Jacarezinho;TRAIRA;KG;;;2000;10380
JAPIRA;Jacarezinho;TRIGO;TON;2000;5660;;3525217,8
JAPIRA;Jacarezinho;TRIGUILHO;TON;0;290;;73709,3
JAPIRA;Jacarezinho;UVA DE MESA;TON;40;650;;2476500
JAPIRA;Jacarezinho;UVA VINIFERA;TON;2;30;;71583
JAPIRA;Jacarezinho;VACA (PARA CORTE);KG;;;994;1759499,28
JAPIRA;Jacarezinho;VACA (PARA CRIA);CAB;;;17;38851,46
JAPIRA;Jacarezinho;VASSOURA (SECA C/SEMENTE);TON;6;5;;19000
JAPURA;Cianorte;ABACAXI;TON;2;60;;63600
JAPURA;Cianorte;ABOBORA (seca/madura);TON;1;10;;8300
JAPURA;Cianorte;ABOBRINHA VERDE;TON;4;40;;38000
JAPURA;Cianorte;ACEROLA;TON;75;1125;;1653750
JAPURA;Cianorte;ALFACE;TON;10;180;;193199,4
JAPURA;Cianorte;ALMEIRAO;TON;0,5;10;;21300
JAPURA;Cianorte;BETERRABA;TON;1;20;;19026
JAPURA;Cianorte;BEZERRAS;CAB;;;258;271635,3
JAPURA;Cianorte;BEZERROS;CAB;;;295;366112,7
JAPURA;Cianorte;BICHO DA SEDA (CASULO);TON;2,5;1,96;;31222,8
JAPURA;Cianorte;BOVINOS (BOI GORDO);KG;;3681;292;701530
JAPURA;Cianorte;BROCOLOS;TON;0,5;8;;13040
JAPURA;Cianorte;CAFE;TON;73;47,52;;301752
JAPURA;Cianorte;CAMA DE AVIARIO;TON;;11990;;942174,2
JAPURA;Cianorte;CANA-DE-ACUCAR;TON;1526;123633,47;;6902456,63
JAPURA;Cianorte;CAPINEIRAS (forragem verde p/alimentação animal);TON;7;175;;8627,5
JAPURA;Cianorte;CAPRINOS (PARA CORTE);KG;;26;15;3266,55
JAPURA;Cianorte;CAXI;TON;0,1;2;;2240
JAPURA;Cianorte;CEBOLINHA (cheiro verde);TON;0,1;2;;6620
JAPURA;Cianorte;CENOURA;TON;1;4;;4634,8
JAPURA;Cianorte;COUVE;TON;0,3;6;;10500
JAPURA;Cianorte;COUVE-FLOR;TON;1;12;;50880
JAPURA;Cianorte;EQUINOS (PARA CORTE);KG;;112;;0
JAPURA;Cianorte;EQUINOS > 1 ANO (PARA TRABALHO);UNI;;;32;50110,4
JAPURA;Cianorte;ESTERCO DE SUINOS/BOVINOS;TON;;720;;31636,8
JAPURA;Cianorte;FEIJAO-VAGEM;TON;0,5;3;;5580
JAPURA;Cianorte;FRANGO DE CORTE (AVES DE CORTE);KG;;1315000;7103254;49225550,22
JAPURA;Cianorte;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);KG;;1500;800;14280
JAPURA;Cianorte;GARROTES;CAB;;;330;534471,3
JAPURA;Cianorte;GOIABA;TON;4;108;;232200
JAPURA;Cianorte;HORTELA/MENTA (verde);KG;0,5;10;;18,3
JAPURA;Cianorte;JILO;TON;0,1;1,5;;2910
JAPURA;Cianorte;LARANJA;TON;34;1190;;407027,6
JAPURA;Cianorte;LEITE;MLT;;700;;651000
JAPURA;Cianorte;MADEIRAS - EM TORA P/OUTRAS FINALIDADES;M3;;100;;4911
JAPURA;Cianorte;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;M3;140;600;;53820
JAPURA;Cianorte;MADEIRAS - LENHA;M3;;5200;;158600
JAPURA;Cianorte;MANDIOCA CONSUMO (HUMANO);TON;3;42;;36540
JAPURA;Cianorte;MANDIOCA INDUSTRIA;TON;258;8514;;1495484,1
JAPURA;Cianorte;MATA NATIVA;;775;;;0
JAPURA;Cianorte;MEL;KG;;200;;1812
JAPURA;Cianorte;MILHO SAFRINHA;TON;8450;39715;;16395543,45
JAPURA;Cianorte;MILHO VERDE (espiga);UNI;6;240000;;156000
JAPURA;Cianorte;MORANGO (moranguinho);TON;2;70;;507584
JAPURA;Cianorte;MUARES;CAB;;;5;9289,2
JAPURA;Cianorte;MUDA DE CANA DE ACUCAR;TON;;983;;27445,36
JAPURA;Cianorte;NOVILHAS;CAB;;;630;912277,8
JAPURA;Cianorte;OVINOS (PARA CORTE);KG;;69;39;8789,04
JAPURA;Cianorte;OVOS DE GALINHA (PARA CONSUMO);DZ;;2000;;3920
JAPURA;Cianorte;PASTAGENS E FORRAGENS;;1800;;;0
JAPURA;Cianorte;PEPINO;TON;1;25;;34820,5
JAPURA;Cianorte;PESCADO DE AGUA DOCE (DE CAPTURA);KG;;;5000;29700
JAPURA;Cianorte;QUIABO;TON;2;20;;41400
JAPURA;Cianorte;REPOLHO;TON;1;30;;10307,1
JAPURA;Cianorte;ROSEIRA (ROSAS);DZ;;720;;5616
JAPURA;Cianorte;RUCULA;TON;0,3;6;;14040
JAPURA;Cianorte;SALSA (SALSINHA);TON;0,1;5;;23500
JAPURA;Cianorte;SILAGEM DE MILHO E/OU SORGO;TON;12;300;;39999
JAPURA;Cianorte;SOJA SAFRA NORMAL;TON;8800;30800;;30671564
JAPURA;Cianorte;SUINOS-RACA (para abate);KG;;556;300;92250
JAPURA;Cianorte;TANGERINA MONTENEGRINA;TON;4;80;;92000
JAPURA;Cianorte;TILAPIA;KG;;;10000;39700
JAPURA;Cianorte;TOUROS;CAB;;;18;58569,84
JAPURA;Cianorte;UVA DE MESA;TON;1;6;;22860
JAPURA;Cianorte;VACA (PARA CORTE);KG;;;537;912148,2
JAPURA;Cianorte;VACA (PARA CRIA);CAB;;;260;594198,8
JAPURA;Cianorte;VASSOURA (SECA C/SEMENTE);TON;18;27;;102600
JARDIM ALEGRE;Ivaiporã;ABACATE;TON;6;150;;233475
JARDIM ALEGRE;Ivaiporã;ABOBORA (seca/madura);TON;0,5;6;;4980
JARDIM ALEGRE;Ivaiporã;ALFACE;TON;0,5;7;;7513,31
JARDIM ALEGRE;Ivaiporã;ALHO;TON;0,5;1,4;;11457,04
JARDIM ALEGRE;Ivaiporã;AMENDOIM SAFRA DAS AGUAS;TON;1;2;;3268,8
JARDIM ALEGRE;Ivaiporã;ARROZ SEQUEIRO;TON;15;24,75;;20950,88
JARDIM ALEGRE;Ivaiporã;BANANA;TON;0,2;5;;2593,2
